transaction_id,customer_id,billing_date,store_id,region,item_id,item_name,category,quantity,unit_price,discount,total_amount
T0871,C017,2024/01/02,S003,West,I033,TV,Electronics,1,10547,500,10047
T0640,C018,2024-02-05,S004,South,I091,Phone,Electronics,0,8609,,0
T0778,C054,01-03-2024,S004,South,I045,Chair,Electronics,-1,22965,0,-22965
T0987,C101,2024/01/02,S004,East,I074,TV,,2,16234,500,31968
T0952,C117,01-03-2024,S003,West,I076,Phone,Electronics,2,16301,,32602
T0472,C153,2024-02-05,S004,South,I030,TV,electronics,-2,41453,500,-83406
T0945,C133,2024-02-05,S001,West,I024,Laptop,electronics,-2,19036,500,-38572
T0150,C003,2024-01-01,S003,South,I073,Table,Furniture,4,13358,0,53432
T0414,C107,01-03-2024,S004,East,I023,Laptop,Furniture,3,21862,0,65586
T0989,C114,01-03-2024,S001,West,I064,Laptop,Furniture,4,3328,1000,12312
T0297,C028,2024/01/02,S004,South,I024,Chair,electronics,2,49328,1000,97656
T0610,C058,01-03-2024,S002,South,I027,Phone,,-1,3510,1000,-4510
T0262,C124,2024-01-01,S004,South,I035,Table,Furniture,4,508,,2032
T0763,C097,2024-02-05,S004,South,I081,Laptop,electronics,1,47597,1000,46597
T0143,C016,2024-02-05,S002,East,I005,Table,Electronics,2,5873,500,11246
T0345,C106,2024-01-01,S003,West,I065,Phone,,3,36865,0,110595
T0623,C042,01-03-2024,S002,West,I066,TV,,3,40175,500,120025
T0571,C079,01-03-2024,S003,North,I071,Laptop,electronics,2,9279,0,18558
T0880,C193,2024-01-01,S002,West,I094,Phone,electronics,-2,5717,0,-11434
T0001,C161,2024/01/02,S004,North,I047,Table,Electronics,-1,2801,500,-3301
T0896,C007,2024-02-05,S004,South,I082,Phone,Electronics,2,4007,500,7514
T0303,C140,2024-01-01,S003,East,I069,TV,Electronics,1,13941,,13941
T0253,C105,2024-01-01,S003,East,I077,Phone,,1,25430,0,25430
T0651,C007,01-03-2024,S001,South,I066,Table,,0,49927,1000,-1000
T0452,C095,2024-02-05,S001,North,I047,Laptop,Furniture,1,13507,,13507
T0036,C093,01-03-2024,S004,South,I064,Laptop,Furniture,2,48191,1000,95382
T0159,C064,2024-01-01,S004,East,I043,Chair,Furniture,2,32299,,64598
T0008,C170,2024/01/02,S001,East,I093,Table,,1,26386,0,26386
T0232,C038,2024-02-05,S001,West,I062,Chair,Electronics,-2,19959,500,-40418
T0098,C080,2024-01-01,S003,North,I045,Chair,Furniture,-1,6916,500,-7416
T0658,C186,2024-01-01,S002,West,I018,TV,Electronics,3,49793,0,149379
T0815,C083,2024/01/02,S003,East,I063,Table,Electronics,2,16648,500,32796
T0207,C087,2024-01-01,S001,East,I082,Laptop,Electronics,1,26931,0,26931
T0130,C085,2024-01-01,S004,West,I072,Table,Furniture,3,17468,0,52404
T0403,C092,2024-02-05,S001,West,I070,TV,Furniture,1,19145,0,19145
T0151,C085,2024-02-05,S004,East,I049,Table,Electronics,2,33485,,66970
T0053,C043,2024-02-05,S004,West,I062,Table,Furniture,0,12205,500,-500
T0119,C136,01-03-2024,S004,West,I040,Chair,electronics,-1,24744,,-24744
T0672,C164,2024/01/02,S004,North,I006,Table,Furniture,2,5739,1000,10478
T0919,C073,2024-02-05,S002,East,I008,Chair,Electronics,3,30430,0,91290
T0627,C035,01-03-2024,S001,South,I003,Chair,Electronics,1,11716,500,11216
T0586,C100,01-03-2024,S003,North,I088,Phone,,0,20680,1000,-1000
T0624,C155,2024/01/02,S004,South,I048,TV,,4,32868,0,131472
T0967,C169,2024/01/02,S004,West,I075,Chair,Electronics,2,27074,1000,53148
T0419,C170,2024-01-01,S003,West,I005,Table,electronics,-1,45473,,-45473
T0421,C169,01-03-2024,S003,South,I081,Chair,,0,47826,,0
T0103,C103,2024-02-05,S004,West,I020,Chair,Electronics,3,30650,500,91450
T0851,C065,2024/01/02,S003,West,I014,Chair,,1,47712,1000,46712
T0253,C054,01-03-2024,S003,North,I066,Laptop,,-2,24861,1000,-50722
T0226,C199,2024-02-05,S002,South,I065,Laptop,Electronics,4,10801,,43204
T0111,C175,01-03-2024,S003,North,I055,Laptop,Furniture,4,20922,,83688
T0509,C090,2024/01/02,S001,South,I067,Laptop,electronics,-1,15070,500,-15570
T0472,C021,2024-01-01,S001,North,I031,Phone,Furniture,0,21292,0,0
T0098,C100,01-03-2024,S001,East,I065,Chair,Electronics,2,35947,500,71394
T0152,C154,2024-02-05,S004,East,I028,Phone,Electronics,2,23203,,46406
T0860,C120,2024/01/02,S001,South,I065,Table,electronics,0,49634,500,-500
T0913,C092,2024-01-01,S002,East,I033,TV,Electronics,2,28957,0,57914
T0895,C194,2024-02-05,S001,North,I026,Phone,,4,43746,,174984
T0877,C107,2024-02-05,S004,South,I059,Laptop,electronics,4,17411,0,69644
T0337,C140,2024-02-05,S002,East,I038,Laptop,Furniture,4,21543,500,85672
T0705,C172,01-03-2024,S001,East,I043,Table,electronics,0,17044,0,0
T0821,C009,2024/01/02,S002,South,I081,Chair,Furniture,-1,34057,,-34057
T0162,C008,2024-02-05,S002,East,I035,TV,Electronics,4,15074,,60296
T0719,C181,01-03-2024,S004,East,I018,Phone,Furniture,2,47084,0,94168
T0956,C154,2024/01/02,S004,South,I090,Chair,Furniture,-1,46993,500,-47493
T0680,C033,2024/01/02,S002,East,I044,Chair,Furniture,1,35236,500,34736
T0995,C128,01-03-2024,S001,East,I083,Phone,electronics,1,26414,500,25914
T0160,C159,01-03-2024,S004,East,I020,Phone,,1,29952,500,29452
T0579,C088,2024-02-05,S002,East,I022,Phone,Furniture,1,5053,1000,4053
T0800,C092,2024/01/02,S003,West,I093,Phone,electronics,2,24382,1000,47764
T0397,C070,2024-01-01,S003,South,I088,Laptop,electronics,0,11337,0,0
T0276,C066,01-03-2024,S004,West,I094,Chair,,2,37248,1000,73496
T0815,C147,2024/01/02,S001,West,I026,Chair,electronics,3,28548,1000,84644
T0915,C116,2024/01/02,S003,North,I097,Laptop,Electronics,2,31871,1000,62742
T0503,C093,2024-02-05,S003,West,I071,Chair,Electronics,-1,45821,0,-45821
T0895,C162,2024-01-01,S003,West,I018,Phone,Electronics,0,2688,1000,-1000
T0391,C098,2024-02-05,S001,North,I040,TV,,4,14915,500,59160
T0134,C112,2024-01-01,S001,East,I025,Chair,electronics,-2,6456,500,-13412
T0194,C102,2024-01-01,S004,East,I027,TV,Electronics,-2,20169,0,-40338
T0400,C090,01-03-2024,S004,West,I063,TV,Furniture,4,41989,0,167956
T0639,C089,2024/01/02,S003,North,I067,Laptop,electronics,0,14795,0,0
T0032,C016,2024/01/02,S001,East,I094,Table,Electronics,-2,20883,,-41766
T0687,C017,2024/01/02,S002,North,I079,Chair,electronics,0,1503,1000,-1000
T0459,C172,2024-01-01,S003,South,I050,Laptop,Electronics,-1,41259,0,-41259
T0954,C115,2024/01/02,S004,South,I073,Laptop,Furniture,-1,28427,0,-28427
T0882,C092,01-03-2024,S001,South,I047,TV,electronics,2,2385,0,4770
T0469,C180,2024-01-01,S004,South,I009,Chair,Electronics,-2,8962,500,-18424
T0374,C090,2024-01-01,S004,West,I072,Laptop,Electronics,4,1828,0,7312
T0021,C081,2024-01-01,S001,South,I038,Phone,Furniture,0,11530,500,-500
T0749,C067,2024-01-01,S003,South,I099,Laptop,Furniture,-1,34117,500,-34617
T0669,C192,01-03-2024,S001,North,I099,Phone,Electronics,2,33746,,67492
T0037,C113,2024/01/02,S003,East,I018,Table,Electronics,-2,29022,0,-58044
T0229,C000,01-03-2024,S004,North,I063,Phone,,-2,11643,,-23286
T0364,C057,2024/01/02,S001,West,I018,Phone,,-2,49749,0,-99498
T0562,C153,01-03-2024,S002,South,I075,TV,electronics,-1,26663,1000,-27663
T0437,C108,2024-02-05,S003,East,I061,Laptop,electronics,-1,25653,0,-25653
T0775,C147,2024-02-05,S002,East,I012,Table,,-2,48960,0,-97920
T0282,C115,2024-02-05,S003,South,I024,Laptop,Electronics,-1,40570,0,-40570
T0026,C086,2024-02-05,S001,South,I099,Phone,Furniture,-2,7678,0,-15356
T0225,C009,2024-01-01,S002,West,I088,Phone,electronics,1,21363,0,21363
T0276,C058,2024-01-01,S001,West,I091,Laptop,Electronics,-1,10768,0,-10768
T0797,C040,01-03-2024,S003,South,I041,Table,Furniture,0,17022,,0
T0608,C104,01-03-2024,S003,South,I038,Table,Furniture,-1,12332,1000,-13332
T0283,C132,2024-02-05,S003,South,I029,TV,Electronics,-2,9192,,-18384
T0878,C121,2024/01/02,S003,South,I004,Phone,Electronics,0,34334,1000,-1000
T0959,C192,2024-02-05,S004,East,I080,Phone,electronics,2,44075,,88150
T0480,C144,01-03-2024,S003,West,I017,TV,,0,40582,,0
T0452,C021,2024-02-05,S002,South,I020,Laptop,Electronics,0,18217,0,0
T0828,C097,01-03-2024,S003,South,I085,Phone,,-1,33358,,-33358
T0815,C168,2024-02-05,S001,East,I049,Laptop,electronics,3,31290,1000,92870
T0658,C067,2024/01/02,S004,North,I005,Table,,0,23195,500,-500
T0515,C196,2024-02-05,S002,South,I049,Chair,,0,18402,1000,-1000
T0546,C138,2024/01/02,S004,East,I079,TV,Furniture,4,10326,,41304
T0191,C055,2024/01/02,S004,East,I065,Phone,electronics,-2,41034,500,-82568
T0048,C178,01-03-2024,S004,North,I000,TV,Electronics,-1,11003,0,-11003
T0511,C148,2024/01/02,S001,West,I056,Table,,-2,22509,500,-45518
T0016,C098,2024-01-01,S004,West,I029,Table,electronics,-1,42546,0,-42546
T0171,C075,2024-01-01,S004,West,I057,Table,Furniture,2,14985,1000,28970
T0219,C025,2024-01-01,S003,South,I051,Table,Furniture,3,6199,500,18097
T0157,C114,01-03-2024,S001,West,I036,Chair,,0,26176,500,-500
T0476,C146,2024-01-01,S002,South,I047,Laptop,,4,49449,500,197296
T0045,C108,01-03-2024,S002,South,I086,Laptop,Electronics,-1,43027,0,-43027
T0372,C187,01-03-2024,S002,East,I000,Chair,electronics,0,46678,0,0
T0517,C198,2024-01-01,S001,West,I018,Laptop,Electronics,0,9826,1000,-1000
T0098,C046,2024/01/02,S002,West,I045,Table,Electronics,1,9640,1000,8640
T0891,C070,2024-02-05,S001,West,I066,Laptop,Furniture,-2,8202,,-16404
T0744,C153,01-03-2024,S003,South,I001,TV,electronics,3,12854,0,38562
T0036,C039,2024-01-01,S003,South,I055,Laptop,Electronics,4,36712,1000,145848
T0279,C132,01-03-2024,S001,West,I016,TV,Furniture,-1,33463,500,-33963
T0348,C148,2024/01/02,S002,South,I091,Phone,,2,8430,500,16360
T0496,C131,2024/01/02,S001,South,I081,TV,Electronics,3,341,500,523
T0301,C022,2024-01-01,S001,North,I096,TV,,1,18847,1000,17847
T0180,C105,01-03-2024,S004,North,I078,Table,electronics,-2,47870,500,-96240
T0606,C083,2024-02-05,S001,West,I021,Table,Electronics,2,49984,500,99468
T0098,C142,2024-02-05,S004,West,I026,Table,,2,234,0,468
T0699,C115,01-03-2024,S003,North,I054,TV,,0,27935,0,0
T0992,C108,01-03-2024,S004,South,I031,Chair,electronics,-2,20245,1000,-41490
T0115,C135,01-03-2024,S001,South,I059,Table,Furniture,1,35494,0,35494
T0190,C040,2024-01-01,S003,East,I082,Table,Furniture,-1,43184,,-43184
T0252,C111,2024/01/02,S004,West,I027,TV,Electronics,-1,31219,1000,-32219
T0980,C146,2024-02-05,S001,West,I027,Phone,,1,31193,,31193
T0927,C111,2024-01-01,S003,West,I073,Phone,Furniture,0,7279,,0
T0982,C102,01-03-2024,S004,East,I083,Laptop,Electronics,0,34378,1000,-1000
T0160,C045,01-03-2024,S001,East,I024,Phone,,2,45913,0,91826
T0255,C155,2024/01/02,S001,South,I084,Table,Electronics,-2,19280,0,-38560
T0322,C067,01-03-2024,S002,North,I077,Chair,electronics,2,7007,1000,13014
T0127,C121,2024-01-01,S002,North,I085,Laptop,Electronics,4,37380,,149520
T0017,C014,2024-01-01,S004,North,I025,Chair,electronics,4,37170,1000,147680
T0792,C164,2024/01/02,S004,South,I074,Chair,,-1,43828,1000,-44828
T0734,C128,2024-01-01,S004,North,I070,Table,,1,4506,500,4006
T0565,C194,2024-02-05,S001,East,I016,TV,,-2,30103,500,-60706
T0569,C110,2024-01-01,S004,East,I081,TV,Electronics,1,19848,,19848
T0322,C023,2024-01-01,S001,West,I006,TV,,-2,23252,0,-46504
T0871,C026,2024-01-01,S004,North,I055,Phone,,3,9691,500,28573
T0685,C039,2024-02-05,S001,East,I063,TV,electronics,-1,9842,500,-10342
T0791,C190,01-03-2024,S001,West,I019,Table,,-1,3511,,-3511
T0625,C188,2024-01-01,S002,North,I037,Phone,,3,16566,1000,48698
T0287,C163,2024/01/02,S003,North,I074,TV,,-2,38564,500,-77628
T0942,C023,2024-02-05,S001,East,I057,Chair,Furniture,0,46631,0,0
T0853,C023,2024/01/02,S004,West,I015,Table,,-2,29798,,-59596
T0662,C003,2024-01-01,S002,West,I050,Table,Electronics,-1,43980,500,-44480
T0961,C066,2024/01/02,S004,East,I026,Laptop,electronics,4,10575,,42300
T0638,C033,2024-01-01,S004,East,I050,Table,,1,31208,500,30708
T0154,C184,2024-02-05,S001,East,I074,Chair,Electronics,2,18924,500,37348
T0489,C176,2024/01/02,S001,North,I015,Table,electronics,1,5860,,5860
T0385,C180,2024/01/02,S003,East,I086,Laptop,electronics,-1,18266,0,-18266
T0985,C115,2024-01-01,S001,East,I059,Table,Electronics,1,47233,0,47233
T0784,C022,2024-01-01,S001,South,I075,Table,Electronics,0,46762,1000,-1000
T0103,C108,01-03-2024,S003,East,I039,Laptop,Furniture,0,31991,500,-500
T0928,C068,2024-01-01,S004,East,I066,Table,Furniture,4,25280,1000,100120
T0392,C094,2024-01-01,S003,North,I001,Phone,,-2,39294,,-78588
T0810,C180,01-03-2024,S003,West,I047,Table,Furniture,1,16188,1000,15188
T0245,C061,2024-01-01,S003,North,I051,TV,Electronics,1,12625,,12625
T0175,C168,2024-01-01,S002,South,I023,TV,Furniture,-1,40774,0,-40774
T0038,C056,01-03-2024,S004,East,I092,Phone,electronics,-2,9022,,-18044
T0476,C187,2024-02-05,S002,East,I097,Table,Electronics,-2,14382,,-28764
T0681,C053,2024-02-05,S002,East,I083,Chair,,1,34946,1000,33946
T0758,C069,2024-01-01,S001,East,I081,Table,electronics,2,17461,500,34422
T0537,C100,2024-01-01,S003,East,I077,TV,electronics,1,29686,1000,28686
T0866,C056,01-03-2024,S003,East,I081,Laptop,electronics,1,40661,0,40661
T0817,C137,01-03-2024,S002,South,I001,Phone,Electronics,1,1737,0,1737
T0920,C167,2024-02-05,S001,East,I064,Laptop,Electronics,0,14016,0,0
T0407,C134,2024/01/02,S001,East,I019,Chair,,3,31026,500,92578
T0524,C102,2024-01-01,S001,East,I033,Table,Furniture,-2,43041,1000,-87082
T0827,C165,2024/01/02,S004,South,I040,Chair,Furniture,3,19784,,59352
T0505,C084,2024/01/02,S002,East,I040,Laptop,Furniture,0,36872,,0
T0902,C060,01-03-2024,S004,South,I074,Table,Furniture,2,17066,500,33632
T0824,C002,2024-01-01,S001,North,I090,Chair,electronics,-1,48569,0,-48569
T0035,C127,2024-01-01,S001,East,I022,TV,Electronics,4,25135,500,100040
T0684,C178,01-03-2024,S001,West,I037,TV,Furniture,2,10268,,20536
T0019,C085,2024/01/02,S003,South,I043,Phone,electronics,-2,8575,0,-17150
T0320,C046,01-03-2024,S002,North,I066,TV,Electronics,-1,27573,500,-28073
T0775,C195,2024-02-05,S003,South,I061,TV,Electronics,3,35266,,105798
T0511,C075,2024-01-01,S004,South,I011,Laptop,Electronics,2,34106,,68212
T0399,C037,2024-02-05,S003,North,I029,TV,electronics,-2,3566,500,-7632
T0653,C163,01-03-2024,S002,East,I094,TV,Furniture,4,22002,,88008
T0971,C168,2024-01-01,S003,East,I086,Laptop,Electronics,4,5463,1000,20852
T0882,C196,2024-02-05,S001,South,I064,TV,electronics,2,36034,1000,71068
T0470,C140,2024-02-05,S004,North,I040,TV,Electronics,-1,33647,0,-33647
T0142,C086,2024/01/02,S004,East,I019,Phone,,-1,2234,1000,-3234
T0091,C057,2024-01-01,S001,South,I005,TV,,2,41479,1000,81958
T0353,C049,2024-02-05,S001,West,I074,TV,electronics,0,26502,500,-500
T0833,C029,2024-02-05,S001,North,I098,Phone,Furniture,2,27814,0,55628
T0799,C189,2024/01/02,S002,West,I003,Laptop,Furniture,3,20173,500,60019
T0726,C100,2024-02-05,S003,West,I092,TV,Electronics,2,14683,500,28866
T0958,C024,2024-02-05,S004,South,I009,Chair,Furniture,2,37823,1000,74646
T0853,C111,2024-02-05,S003,North,I050,Laptop,Furniture,0,41266,1000,-1000
T0050,C154,2024/01/02,S001,East,I092,Laptop,,1,23856,,23856
T0664,C178,2024-02-05,S001,East,I037,TV,electronics,-1,19874,,-19874
T0697,C184,2024-02-05,S003,South,I000,Phone,,3,23734,0,71202
T0574,C125,2024-01-01,S004,East,I007,Laptop,electronics,-2,31243,1000,-63486
T0189,C122,2024-01-01,S002,East,I080,Phone,Electronics,-1,7349,,-7349
T0124,C046,2024/01/02,S003,West,I082,Chair,,-1,44930,500,-45430
T0149,C117,01-03-2024,S001,West,I062,Phone,electronics,1,31368,1000,30368
T0313,C038,2024-01-01,S001,North,I032,Table,Furniture,-1,3896,0,-3896
T0569,C015,2024/01/02,S002,West,I014,Phone,electronics,-1,19018,0,-19018
T0341,C021,2024-02-05,S003,East,I030,Laptop,Furniture,0,18664,500,-500
T0304,C053,2024-02-05,S002,North,I020,Phone,Electronics,0,30812,,0
T0691,C148,2024/01/02,S002,North,I002,Phone,Furniture,0,28886,500,-500
T0681,C199,2024-02-05,S004,South,I065,Table,electronics,0,15412,,0
T0837,C015,2024-02-05,S004,West,I034,Table,,0,26073,1000,-1000
T0782,C058,01-03-2024,S001,North,I040,TV,electronics,3,13307,0,39921
T0053,C030,2024-02-05,S003,East,I058,Laptop,,-2,1546,,-3092
T0443,C169,2024-01-01,S004,North,I015,TV,electronics,1,1051,500,551
T0612,C031,2024-02-05,S001,North,I055,Table,electronics,2,1817,1000,2634
T0992,C186,2024/01/02,S003,South,I044,Phone,Electronics,4,38781,,155124
T0263,C161,01-03-2024,S001,East,I058,Table,Furniture,3,11490,1000,33470
T0052,C008,2024-02-05,S004,East,I049,Chair,electronics,0,21294,1000,-1000
T0571,C138,2024/01/02,S001,West,I084,Phone,,1,15577,500,15077
T0619,C009,2024-01-01,S003,East,I011,TV,Furniture,2,18080,500,35660
T0004,C016,2024-02-05,S003,North,I091,Phone,Electronics,-1,31050,1000,-32050
T0102,C067,01-03-2024,S001,East,I011,Chair,Furniture,3,6694,1000,19082
T0195,C047,2024-02-05,S003,East,I032,Table,electronics,-1,44793,,-44793
T0773,C179,2024/01/02,S001,North,I083,Laptop,,1,19700,500,19200
T0876,C110,01-03-2024,S003,South,I048,Laptop,,-2,9198,,-18396
T0991,C152,2024-02-05,S001,West,I020,Laptop,Furniture,-2,12042,0,-24084
T0883,C122,2024-01-01,S001,West,I059,Table,,1,14112,,14112
T0349,C148,01-03-2024,S001,South,I051,Laptop,electronics,4,30802,1000,122208
T0046,C100,2024-01-01,S002,North,I053,Chair,,4,45118,0,180472
T0866,C101,2024/01/02,S003,West,I038,Table,,-2,48276,,-96552
T0822,C064,2024-02-05,S004,South,I048,Laptop,,4,10446,0,41784
T0935,C190,2024-01-01,S001,South,I063,TV,electronics,-2,14528,500,-29556
T0819,C050,2024/01/02,S002,South,I099,Table,Electronics,-1,5855,,-5855
T0655,C035,2024-02-05,S004,West,I085,Table,,4,45984,,183936
T0268,C080,2024/01/02,S001,West,I025,Phone,Electronics,-2,6383,500,-13266
T0369,C126,2024-01-01,S004,West,I070,Laptop,Furniture,-2,49136,,-98272
T0635,C087,2024/01/02,S002,West,I006,TV,Furniture,1,1437,0,1437
T0105,C193,01-03-2024,S004,East,I071,Chair,electronics,-2,43555,500,-87610
T0669,C103,2024-02-05,S001,South,I061,Table,electronics,4,20957,0,83828
T0658,C014,2024/01/02,S004,East,I089,Chair,electronics,4,25036,,100144
T0656,C095,2024-01-01,S004,South,I087,Chair,electronics,3,39694,,119082
T0119,C166,2024-02-05,S001,West,I023,Chair,Electronics,0,27740,,0
T0830,C122,01-03-2024,S002,West,I039,Phone,electronics,0,38535,,0
T0786,C197,2024-02-05,S002,East,I075,Chair,Electronics,1,45797,0,45797
T0603,C000,01-03-2024,S004,North,I046,Laptop,,0,16314,,0
T0057,C150,2024-02-05,S003,West,I007,Laptop,,-1,41632,500,-42132
T0950,C121,2024/01/02,S004,North,I053,TV,Furniture,3,26631,500,79393
T0345,C166,2024/01/02,S003,South,I008,TV,Furniture,3,8113,1000,23339
T0740,C125,2024-01-01,S004,East,I002,Chair,Electronics,1,35912,500,35412
T0473,C056,01-03-2024,S002,North,I053,Chair,electronics,4,5118,1000,19472
T0116,C080,2024-01-01,S004,North,I020,Phone,Furniture,-2,18717,500,-37934
T0829,C161,2024/01/02,S004,West,I094,Chair,Electronics,0,27968,500,-500
T0790,C168,01-03-2024,S003,North,I047,Chair,Furniture,-1,40335,,-40335
T0126,C072,2024-01-01,S002,North,I046,Chair,electronics,4,42874,500,170996
T0392,C140,2024-01-01,S003,South,I087,Table,Electronics,1,31190,,31190
T0907,C069,2024-01-01,S004,East,I067,Table,Furniture,4,36909,,147636
T0640,C005,2024-01-01,S001,West,I083,Phone,electronics,1,1989,500,1489
T0057,C083,2024-01-01,S004,West,I062,Phone,Electronics,-2,24160,0,-48320
T0633,C051,01-03-2024,S004,North,I015,Laptop,Electronics,2,10191,,20382
T0512,C002,2024-01-01,S003,South,I073,Phone,Electronics,0,46383,500,-500
T0750,C080,01-03-2024,S001,North,I089,Laptop,,-1,19139,0,-19139
T0801,C062,2024-01-01,S001,North,I092,Chair,Electronics,1,43389,500,42889
T0095,C048,2024/01/02,S003,West,I004,Phone,Furniture,4,3818,500,14772
T0637,C075,2024/01/02,S002,North,I010,Phone,Electronics,0,22019,0,0
T0117,C111,2024-01-01,S001,North,I028,Phone,Electronics,4,42116,500,167964
T0559,C174,2024-02-05,S001,South,I078,Laptop,Electronics,-1,9798,,-9798
T0600,C108,2024/01/02,S003,West,I069,Laptop,Electronics,3,47351,1000,141053
T0487,C182,01-03-2024,S002,East,I047,TV,Electronics,3,34498,1000,102494
T0236,C191,2024-01-01,S002,South,I014,Laptop,,-1,21544,500,-22044
T0884,C064,01-03-2024,S004,South,I083,Laptop,electronics,3,17475,1000,51425
T0896,C080,2024-02-05,S004,South,I033,Table,,1,48151,1000,47151
T0271,C194,2024-01-01,S003,West,I059,Phone,Furniture,0,37458,1000,-1000
T0188,C014,2024/01/02,S002,North,I061,Laptop,electronics,-1,6966,,-6966
T0998,C099,01-03-2024,S003,East,I001,Phone,Furniture,1,28644,,28644
T0703,C031,2024/01/02,S004,West,I079,Phone,Electronics,0,42090,1000,-1000
T0446,C095,2024/01/02,S003,North,I018,Table,Furniture,0,5021,0,0
T0580,C127,2024-01-01,S003,South,I097,Phone,,1,46213,0,46213
T0789,C195,01-03-2024,S001,West,I048,Laptop,,0,41622,0,0
T0860,C145,2024-02-05,S001,North,I077,Phone,Electronics,2,32859,,65718
T0246,C112,2024/01/02,S001,East,I087,TV,Electronics,-1,22765,,-22765
T0962,C082,2024-01-01,S004,East,I027,TV,electronics,-1,25042,,-25042
T0075,C042,2024-01-01,S003,North,I047,Table,,0,6349,,0
T0153,C115,2024-02-05,S001,West,I095,Laptop,,1,893,1000,-107
T0655,C162,2024-01-01,S001,South,I036,Table,electronics,-2,27779,,-55558
T0434,C077,2024/01/02,S001,North,I073,TV,,3,14093,1000,41279
T0996,C057,2024-01-01,S004,South,I048,Laptop,electronics,0,33854,0,0
T0085,C032,01-03-2024,S004,East,I047,Phone,,-2,25633,1000,-52266
T0696,C013,01-03-2024,S003,North,I072,Laptop,Furniture,0,3695,0,0
T0284,C161,2024/01/02,S003,East,I087,Chair,Furniture,-2,48395,,-96790
T0973,C188,01-03-2024,S003,South,I099,Laptop,electronics,0,47281,0,0
T0219,C131,2024-02-05,S001,South,I028,Phone,electronics,1,2356,0,2356
T0068,C058,2024-01-01,S002,North,I059,Chair,Electronics,3,12201,1000,35603
T0046,C156,2024/01/02,S004,North,I028,Table,,4,46590,0,186360
T0093,C082,2024-02-05,S001,North,I057,Laptop,Furniture,4,29508,500,117532
T0749,C133,2024-01-01,S001,East,I047,Table,Electronics,-2,31046,0,-62092
